50 40 50
-12.5 -3.5 0.4
0.5 0.175 0.022
-12.25	-2.8875	1.401	0
-12.25	-2.8875	1.423	0
-12.25	-2.8875	1.445	0
-12.25	-2.8875	1.467	0
-12.25	-2.8875	1.489	0
-12.25	-2.7125	0.411	0
-12.25	-2.7125	0.433	0
-12.25	-2.7125	0.455	0
-12.25	-2.7125	0.477	0
-12.25	-2.7125	0.499	0
-12.25	-2.7125	0.521	0
-12.25	-2.7125	0.543	0
-12.25	-2.7125	0.565	0
-12.25	-2.7125	0.587	0
-12.25	-2.7125	0.609	0
-12.25	-2.7125	0.631	0
-12.25	-2.7125	0.653	0
-12.25	-2.7125	0.675	0
-12.25	-2.7125	0.697	0
-12.25	-2.7125	0.719	0
-12.25	-2.7125	0.741	0
-12.25	-2.7125	0.763	0
-12.25	-2.7125	0.785	0
-12.25	-2.7125	0.807	0
-12.25	-2.7125	0.829	0
-12.25	-2.7125	0.851	0
-12.25	-2.7125	0.873	0
-12.25	-2.7125	0.895	0
-12.25	-2.7125	0.917	0
-12.25	-2.7125	0.939	0
-12.25	-2.7125	0.961	0
-12.25	-2.7125	0.983	0
-12.25	-2.7125	1.005	0
-12.25	-2.7125	1.027	0
-12.25	-2.7125	1.049	0
-12.25	-2.7125	1.071	0
-12.25	-2.7125	1.093	0
-12.25	-2.7125	1.115	0
-12.25	-2.7125	1.137	0
-12.25	-2.7125	1.159	0
-12.25	-2.7125	1.181	0
-12.25	-2.7125	1.203	0
-12.25	-2.7125	1.225	0
-12.25	-2.7125	1.247	0
-12.25	-2.7125	1.269	0
-12.25	-2.7125	1.291	0
-12.25	-2.7125	1.313	0
-12.25	-2.7125	1.335	0
-12.25	-2.7125	1.357	0
-12.25	-2.7125	1.379	0
-12.25	-2.7125	1.401	0
-12.25	-2.7125	1.423	0
-12.25	-2.7125	1.445	0
-12.25	-2.7125	1.467	0
-12.25	-2.7125	1.489	0
-12.25	-2.5375	0.411	0
-12.25	-2.5375	0.433	0
-12.25	-2.5375	0.455	0
-12.25	-2.5375	0.477	0
-12.25	-2.5375	0.499	0
-12.25	-2.5375	0.521	0
-12.25	-2.5375	0.543	0
-12.25	-2.5375	0.565	0
-12.25	-2.5375	0.587	0
-12.25	-2.5375	0.609	0
-12.25	-2.5375	0.631	0
-12.25	-2.5375	0.653	0
-12.25	-2.5375	0.675	0
-12.25	-2.5375	0.697	0
-12.25	-2.5375	0.719	0
-12.25	-2.5375	0.741	0
-12.25	-2.5375	0.763	0
-12.25	-2.5375	0.785	0
-12.25	-2.5375	0.807	0
-12.25	-2.5375	0.829	0
-12.25	-2.5375	0.851	0
-12.25	-2.5375	0.873	0
-12.25	-2.5375	0.895	0
-12.25	-2.5375	0.917	0
-12.25	-2.5375	0.939	0
-12.25	-2.5375	0.961	0
-12.25	-2.5375	0.983	0
-12.25	-2.5375	1.005	0
-12.25	-2.5375	1.027	0
-12.25	-2.5375	1.049	0
-12.25	-2.5375	1.071	0
-12.25	-2.5375	1.093	0
-12.25	-2.5375	1.115	0
-12.25	-2.5375	1.137	0
-12.25	-2.5375	1.159	0
-12.25	-2.5375	1.181	0
-12.25	-2.5375	1.203	0
-12.25	-2.5375	1.225	0
-12.25	-2.5375	1.247	0
-12.25	-2.5375	1.269	0
-12.25	-2.5375	1.291	0
-12.25	-2.5375	1.313	0
-12.25	-2.5375	1.335	0
-12.25	-2.5375	1.357	0
-12.25	-2.5375	1.379	0
-12.25	-2.5375	1.401	0
-12.25	-2.5375	1.423	0
-12.25	-2.5375	1.445	0
-12.25	-2.5375	1.467	0
-12.25	-2.5375	1.489	0
-12.25	-2.3625	0.411	0
-12.25	-2.3625	0.433	0
-12.25	-2.3625	0.455	0
-12.25	-2.3625	0.477	0
-12.25	-2.3625	0.499	0
-12.25	-2.3625	0.521	0
-12.25	-2.3625	0.543	0
-12.25	-2.3625	0.565	0
-12.25	-2.3625	0.587	0
-12.25	-2.3625	0.609	0
-12.25	-2.3625	0.631	0
-12.25	-2.3625	0.653	0
-12.25	-2.3625	0.675	0
-12.25	-2.3625	0.697	0
-12.25	-2.3625	0.719	0
-12.25	-2.3625	0.741	0
-12.25	-2.3625	0.763	0
-12.25	-2.3625	0.785	0
-12.25	-2.3625	0.807	0
-12.25	-2.3625	0.829	0
-12.25	-2.3625	0.851	0
-12.25	-2.3625	0.873	0
-12.25	-2.3625	0.895	0
-12.25	-2.3625	0.917	0
-12.25	-2.3625	0.939	0
-12.25	-2.3625	0.961	0
-12.25	-2.3625	0.983	0
-12.25	-2.3625	1.005	0
-12.25	-2.3625	1.027	0
-12.25	-2.3625	1.049	0
-12.25	-2.3625	1.071	0
-12.25	-2.3625	1.093	0
-12.25	-2.3625	1.115	0
-12.25	-2.3625	1.137	0
-12.25	-2.3625	1.159	0
-12.25	-2.3625	1.181	0
-12.25	-2.3625	1.203	0
-12.25	-2.3625	1.225	0
-12.25	-2.3625	1.247	0
-12.25	-2.3625	1.269	0
-12.25	-2.3625	1.291	0
-12.25	-2.3625	1.313	0
-12.25	-2.3625	1.335	0
-12.25	-2.3625	1.357	0
-12.25	-2.3625	1.379	0
-12.25	-2.3625	1.401	0
-12.25	-2.3625	1.423	0
-12.25	-2.3625	1.445	0
-12.25	-2.3625	1.467	0
-12.25	-2.3625	1.489	0
-12.25	-2.1875	0.411	0
-12.25	-2.1875	0.433	0
-12.25	-2.1875	0.455	0
-12.25	-2.1875	0.477	0
-12.25	-2.1875	0.499	0
-12.25	-2.1875	0.521	0
-12.25	-2.1875	0.543	0
-12.25	-2.1875	0.565	0
-12.25	-2.1875	0.587	0
-12.25	-2.1875	0.609	0
-12.25	-2.1875	0.631	0
-12.25	-2.1875	0.653	0
-12.25	-2.1875	0.675	0
-12.25	-2.1875	0.697	0
-12.25	-2.1875	0.719	0
-12.25	-2.1875	0.741	0
-12.25	-2.1875	0.763	0
-12.25	-2.1875	0.785	0
-12.25	-2.1875	0.807	0
-12.25	-2.1875	0.829	0
-12.25	-2.1875	0.851	0
-12.25	-2.1875	0.873	0
-12.25	-2.1875	0.895	0
-12.25	-2.1875	0.917	0
-12.25	-2.1875	0.939	0
-12.25	-2.1875	0.961	0
-12.25	-2.1875	0.983	0
-12.25	-2.1875	1.005	0
-12.25	-2.1875	1.027	0
-12.25	-2.1875	1.049	0
-12.25	-2.1875	1.071	0
-12.25	-2.1875	1.093	0
-12.25	-2.1875	1.115	0
-12.25	-2.1875	1.137	0
-12.25	-2.1875	1.159	0
-12.25	-2.1875	1.181	0
-12.25	-2.1875	1.203	0
-12.25	-2.1875	1.225	0
-12.25	-2.1875	1.247	0
-12.25	-2.1875	1.269	0
-12.25	-2.1875	1.291	0
-12.25	-2.1875	1.313	0
-12.25	-2.1875	1.335	0
-12.25	-2.1875	1.357	0
-12.25	-2.1875	1.379	0
-12.25	-2.1875	1.401	0
-12.25	-2.1875	1.423	0
-12.25	-2.1875	1.445	0
-12.25	-2.1875	1.467	0
-12.25	-2.1875	1.489	0
-12.25	-2.0125	0.411	0
-12.25	-2.0125	0.433	0
-12.25	-2.0125	0.455	0
-12.25	-2.0125	0.477	0
-12.25	-2.0125	0.499	0
-12.25	-2.0125	0.521	0
-12.25	-2.0125	0.543	0
-12.25	-2.0125	0.565	0
-12.25	-2.0125	0.587	0
-12.25	-2.0125	0.609	0
-12.25	-2.0125	0.631	0
-12.25	-2.0125	0.653	0
-12.25	-2.0125	0.675	0
-12.25	-2.0125	0.697	0
-12.25	-2.0125	0.719	0
-12.25	-2.0125	0.741	0
-12.25	-2.0125	0.763	0
-12.25	-2.0125	0.785	0
-12.25	-2.0125	0.807	0
-12.25	-2.0125	0.829	0
-12.25	-2.0125	0.851	0
-12.25	-2.0125	0.873	0
-12.25	-2.0125	0.895	0
-12.25	-2.0125	0.917	0
-12.25	-2.0125	0.939	0
-12.25	-2.0125	0.961	0
-12.25	-2.0125	0.983	0
-12.25	-2.0125	1.005	0
-12.25	-2.0125	1.027	0
-12.25	-2.0125	1.049	0
-12.25	-2.0125	1.071	0
-12.25	-2.0125	1.093	0
-12.25	-2.0125	1.115	0
-12.25	-2.0125	1.137	0
-12.25	-2.0125	1.159	0
-12.25	-2.0125	1.181	0
-12.25	-2.0125	1.203	0
-12.25	-2.0125	1.225	0
-12.25	-2.0125	1.247	0
-12.25	-2.0125	1.269	0
-12.25	-2.0125	1.291	0
-12.25	-2.0125	1.313	0
-12.25	-2.0125	1.335	0
-12.25	-2.0125	1.357	0
-12.25	-2.0125	1.379	0
-12.25	-2.0125	1.401	0
-12.25	-2.0125	1.423	0
-12.25	-2.0125	1.445	0
-12.25	-2.0125	1.467	0
-12.25	-2.0125	1.489	0
-12.25	-1.8375	0.411	0
-12.25	-1.8375	0.433	0
-12.25	-1.8375	0.455	0
-12.25	-1.8375	0.477	0
-12.25	-1.8375	0.499	0
-12.25	-1.8375	0.521	0
-12.25	-1.8375	0.543	0
-12.25	-1.8375	0.565	0
-12.25	-1.8375	0.587	0
-12.25	-1.8375	0.609	0
-12.25	-1.8375	0.631	0
-12.25	-1.8375	0.653	0
-12.25	-1.8375	0.675	0
-12.25	-1.8375	0.697	0
-12.25	-1.8375	0.719	0
-12.25	-1.8375	0.741	0
-12.25	-1.8375	0.763	0
-12.25	-1.8375	0.785	0
-12.25	-1.8375	0.807	0
-12.25	-1.8375	0.829	0
-12.25	-1.8375	0.851	0
-12.25	-1.8375	0.873	0
-12.25	-1.8375	0.895	0
-12.25	-1.8375	0.917	0
-12.25	-1.8375	0.939	0
-12.25	-1.8375	0.961	0
-12.25	-1.8375	0.983	0
-12.25	-1.8375	1.005	0
-12.25	-1.8375	1.027	0
-12.25	-1.8375	1.049	0
-12.25	-1.8375	1.071	0
-12.25	-1.8375	1.093	0
-12.25	-1.8375	1.115	0
-12.25	-1.8375	1.137	0
-12.25	-1.8375	1.159	0
-12.25	-1.8375	1.181	0
-12.25	-1.8375	1.203	0
-12.25	-1.8375	1.225	0
-12.25	-1.8375	1.247	0
-12.25	-1.8375	1.269	0
-12.25	-1.8375	1.291	0
-12.25	-1.8375	1.313	0
-12.25	-1.8375	1.335	0
-12.25	-1.8375	1.357	0
-12.25	-1.8375	1.379	0
-12.25	-1.8375	1.401	0
-12.25	-1.8375	1.423	0
-12.25	-1.8375	1.445	0
-12.25	-1.8375	1.467	0
-12.25	-1.8375	1.489	0
-12.25	-1.6625	0.411	0
-12.25	-1.6625	0.433	0
-12.25	-1.6625	0.455	0
-12.25	-1.6625	0.477	0
-12.25	-1.6625	0.499	0
-12.25	-1.6625	0.521	0
-12.25	-1.6625	0.543	0
-12.25	-1.6625	0.565	0
-12.25	-1.6625	0.587	0
-12.25	-1.6625	0.609	0
-12.25	-1.6625	0.631	0
-12.25	-1.6625	0.653	0
-12.25	-1.6625	0.675	0
-12.25	-1.6625	0.697	0
-12.25	-1.6625	0.719	0
-12.25	-1.6625	0.741	0
-12.25	-1.6625	0.763	0
-12.25	-1.6625	0.785	0
-12.25	-1.6625	0.807	0
-12.25	-1.6625	0.829	0
-12.25	-1.6625	0.851	0
-12.25	-1.6625	0.873	0
-12.25	-1.6625	0.895	0
-12.25	-1.6625	0.917	0
-12.25	-1.6625	0.939	0
-12.25	-1.6625	0.961	0
-12.25	-1.6625	0.983	0
-12.25	-1.6625	1.005	0
-12.25	-1.6625	1.027	0
-12.25	-1.6625	1.049	0
-12.25	-1.6625	1.071	0
-12.25	-1.6625	1.093	0
-12.25	-1.6625	1.115	0
-12.25	-1.6625	1.137	0
-12.25	-1.6625	1.159	0
-12.25	-1.6625	1.181	0
-12.25	-1.6625	1.203	0
-12.25	-1.6625	1.225	0
-12.25	-1.6625	1.247	0
-12.25	-1.6625	1.269	0
-12.25	-1.6625	1.291	0
-12.25	-1.6625	1.313	0
-12.25	-1.6625	1.335	0
-12.25	-1.6625	1.357	0
-12.25	-1.6625	1.379	0
-12.25	-1.6625	1.401	0
-12.25	-1.6625	1.423	0
-12.25	-1.6625	1.445	0
-12.25	-1.6625	1.467	0
-12.25	-1.6625	1.489	0
-12.25	-1.4875	0.411	0
-12.25	-1.4875	0.433	0
-12.25	-1.4875	0.455	0
-12.25	-1.4875	0.477	0
-12.25	-1.4875	0.499	0
-12.25	-1.4875	0.521	0
-12.25	-1.4875	0.543	0
-12.25	-1.4875	0.565	0
-12.25	-1.4875	0.587	0
-12.25	-1.4875	0.609	0
-12.25	-1.4875	0.631	0
-12.25	-1.4875	0.653	0
-12.25	-1.4875	0.675	0
-12.25	-1.4875	0.697	0
-12.25	-1.4875	0.719	0
-12.25	-1.4875	0.741	0
-12.25	-1.4875	0.763	0
-12.25	-1.4875	0.785	0
-12.25	-1.4875	0.807	0
-12.25	-1.4875	0.829	0
-12.25	-1.4875	0.851	0
-12.25	-1.4875	0.873	0
-12.25	-1.4875	0.895	0
-12.25	-1.4875	0.917	0
-12.25	-1.4875	0.939	0
-12.25	-1.4875	0.961	0
-12.25	-1.4875	0.983	0
-12.25	-1.4875	1.005	0
-12.25	-1.4875	1.027	0
-12.25	-1.4875	1.049	0
-12.25	-1.4875	1.071	0
-12.25	-1.4875	1.093	0
-12.25	-1.4875	1.115	0
-12.25	-1.4875	1.137	0
-12.25	-1.4875	1.159	0
-12.25	-1.4875	1.181	0
-12.25	-1.4875	1.203	0
-12.25	-1.4875	1.225	0
-12.25	-1.4875	1.247	0
-12.25	-1.4875	1.269	0
-12.25	-1.4875	1.291	0
-12.25	-1.4875	1.313	0
-12.25	-1.4875	1.335	0
-12.25	-1.4875	1.357	0
-12.25	-1.4875	1.379	0
-12.25	-1.4875	1.401	0
-12.25	-1.4875	1.423	0
-12.25	-1.4875	1.445	0
-12.25	-1.4875	1.467	0
-12.25	-1.4875	1.489	0
-12.25	-1.3125	0.411	0
-12.25	-1.3125	0.433	0
-12.25	-1.3125	0.455	0
-12.25	-1.3125	0.477	0
-12.25	-1.3125	0.499	0
-12.25	-1.3125	0.521	0
-12.25	-1.3125	0.543	0
-12.25	-1.3125	0.565	0
-12.25	-1.3125	0.587	0
-12.25	-1.3125	0.609	0
-12.25	-1.3125	0.631	0
-12.25	-1.3125	0.653	0
-12.25	-1.3125	0.675	0
-12.25	-1.3125	0.697	0
-12.25	-1.3125	0.719	0
-12.25	-1.3125	0.741	0
-12.25	-1.3125	0.763	0
-12.25	-1.3125	0.785	0
-12.25	-1.3125	0.807	0
-12.25	-1.3125	0.829	0
-12.25	-1.3125	0.851	0
-12.25	-1.3125	0.873	0
-12.25	-1.3125	0.895	0
-12.25	-1.3125	0.917	0
-12.25	-1.3125	0.939	0
-12.25	-1.3125	0.961	0
-12.25	-1.3125	0.983	0
-12.25	-1.3125	1.005	0
-12.25	-1.3125	1.027	0
-12.25	-1.3125	1.049	0
-12.25	-1.3125	1.071	0
-12.25	-1.3125	1.093	0
-12.25	-1.3125	1.115	0
-12.25	-1.3125	1.137	0
-12.25	-1.3125	1.159	0
-12.25	-1.3125	1.181	0
-12.25	-1.3125	1.203	0
-12.25	-1.3125	1.225	0
-12.25	-1.3125	1.247	0
-12.25	-1.3125	1.269	0
-12.25	-1.3125	1.291	0
-12.25	-1.3125	1.313	0
-12.25	-1.3125	1.335	0
-12.25	-1.3125	1.357	0
-12.25	-1.3125	1.379	0
-12.25	-1.3125	1.401	0
-12.25	-1.3125	1.423	0
-12.25	-1.3125	1.445	0
-12.25	-1.3125	1.467	0
-12.25	-1.3125	1.489	0
-12.25	-1.1375	0.411	0
-12.25	-1.1375	0.433	0
-12.25	-1.1375	0.455	0
-12.25	-1.1375	0.477	0
-12.25	-1.1375	0.499	0
-12.25	-1.1375	0.521	0
-12.25	-1.1375	0.543	0
-12.25	-1.1375	0.565	0
-12.25	-1.1375	0.587	0
-12.25	-1.1375	0.609	0
-12.25	-1.1375	0.631	0
-12.25	-1.1375	0.653	0
-12.25	-1.1375	0.675	0
-12.25	-1.1375	0.697	0
-12.25	-1.1375	0.719	0
-12.25	-1.1375	0.741	0
-12.25	-1.1375	0.763	0
-12.25	-1.1375	0.785	0
-12.25	-1.1375	0.807	0
-12.25	-1.1375	0.829	0
-12.25	-1.1375	0.851	0
-12.25	-1.1375	0.873	0
-12.25	-1.1375	0.895	0
-12.25	-1.1375	0.917	0
-12.25	-1.1375	0.939	0
-12.25	-1.1375	0.961	0
-12.25	-1.1375	0.983	0
-12.25	-1.1375	1.005	0
-12.25	-1.1375	1.027	0
-12.25	-1.1375	1.049	0
-12.25	-1.1375	1.071	0
-12.25	-1.1375	1.093	0
-12.25	-1.1375	1.115	0
-12.25	-1.1375	1.137	0
-12.25	-1.1375	1.159	0
-12.25	-1.1375	1.181	0
-12.25	-1.1375	1.203	0
-12.25	-1.1375	1.225	0
-12.25	-1.1375	1.247	0
-12.25	-1.1375	1.269	0
-12.25	-1.1375	1.291	0
-12.25	-1.1375	1.313	0
-12.25	-1.1375	1.335	0
-12.25	-1.1375	1.357	0
-12.25	-1.1375	1.379	0
-12.25	-1.1375	1.401	0
-12.25	-1.1375	1.423	0
-12.25	-1.1375	1.445	0
-12.25	-1.1375	1.467	0
-12.25	-1.1375	1.489	0
-12.25	-0.9625	0.411	0
-12.25	-0.9625	0.433	0
-12.25	-0.9625	0.455	0
-12.25	-0.9625	0.477	0
-12.25	-0.9625	0.499	0
-12.25	-0.9625	0.521	0
-12.25	-0.9625	0.543	0
-12.25	-0.9625	0.565	0
-12.25	-0.9625	0.587	0
-12.25	-0.9625	0.609	0
-12.25	-0.9625	0.631	0
-12.25	-0.9625	0.653	0
-12.25	-0.9625	0.675	0
-12.25	-0.9625	0.697	0
-12.25	-0.9625	0.719	0
-12.25	-0.9625	0.741	0
-12.25	-0.9625	0.763	0
-12.25	-0.9625	0.785	0
-12.25	-0.9625	0.807	0
-12.25	-0.9625	0.829	0
-12.25	-0.9625	0.851	0
-12.25	-0.9625	0.873	0
-12.25	-0.9625	0.895	0
-12.25	-0.9625	0.917	0
-12.25	-0.9625	0.939	0
-12.25	-0.9625	0.961	0
-12.25	-0.9625	0.983	0
-12.25	-0.9625	1.005	0
-12.25	-0.9625	1.027	0
-12.25	-0.9625	1.049	0
-12.25	-0.9625	1.071	0
-12.25	-0.9625	1.093	0
-12.25	-0.9625	1.115	0
-12.25	-0.9625	1.137	0
-12.25	-0.9625	1.159	0
-12.25	-0.9625	1.181	0
-12.25	-0.9625	1.203	0
-12.25	-0.9625	1.225	0
-12.25	-0.9625	1.247	0
-12.25	-0.9625	1.269	0
-12.25	-0.9625	1.291	0
-12.25	-0.9625	1.313	0
-12.25	-0.9625	1.335	0
-12.25	-0.9625	1.357	0
-12.25	-0.9625	1.379	0
-12.25	-0.9625	1.401	0
-12.25	-0.9625	1.423	0
-12.25	-0.9625	1.445	0
-12.25	-0.9625	1.467	0
-12.25	-0.9625	1.489	0
-12.25	-0.7875	0.411	0
-12.25	-0.7875	0.433	0
-12.25	-0.7875	0.455	0
-12.25	-0.7875	0.477	0
-12.25	-0.7875	0.499	0
-12.25	-0.7875	0.521	0
-12.25	-0.7875	0.543	0
-12.25	-0.7875	0.565	0
-12.25	-0.7875	0.587	0
-12.25	-0.7875	0.609	0
-12.25	-0.7875	0.631	0
-12.25	-0.7875	0.653	0
-12.25	-0.7875	0.675	0
-12.25	-0.7875	0.697	0
-12.25	-0.7875	0.719	0
-12.25	-0.7875	0.741	0
-12.25	-0.7875	0.763	0
-12.25	-0.7875	0.785	0
-12.25	-0.7875	0.807	0
-12.25	-0.7875	0.829	0
-12.25	-0.7875	0.851	0
-12.25	-0.7875	0.873	0
-12.25	-0.7875	0.895	0
-12.25	-0.7875	0.917	0
-12.25	-0.7875	0.939	0
-12.25	-0.7875	0.961	0
-12.25	-0.7875	0.983	0
-12.25	-0.7875	1.005	0
-12.25	-0.7875	1.027	0
-12.25	-0.7875	1.049	0
-12.25	-0.7875	1.071	0
-12.25	-0.7875	1.093	0
-12.25	-0.7875	1.115	0
-12.25	-0.7875	1.137	0
-12.25	-0.7875	1.159	0
-12.25	-0.7875	1.181	0
-12.25	-0.7875	1.203	0
-12.25	-0.7875	1.225	0
-12.25	-0.7875	1.247	0
-12.25	-0.7875	1.269	0
-12.25	-0.7875	1.291	0
-12.25	-0.7875	1.313	0
-12.25	-0.7875	1.335	0
-12.25	-0.7875	1.357	0
-12.25	-0.7875	1.379	0
-12.25	-0.7875	1.401	0
-12.25	-0.7875	1.423	0
-12.25	-0.7875	1.445	0
-12.25	-0.7875	1.467	0
-12.25	-0.7875	1.489	0
-12.25	-0.6125	0.411	0
-12.25	-0.6125	0.433	0
-12.25	-0.6125	0.455	0
-12.25	-0.6125	0.477	0
-12.25	-0.6125	0.499	0
-12.25	-0.6125	0.521	0
-12.25	-0.6125	0.543	0
-12.25	-0.6125	0.565	0
-12.25	-0.6125	0.587	0
-12.25	-0.6125	0.609	0
-12.25	-0.6125	0.631	0
-12.25	-0.6125	0.653	0
-12.25	-0.6125	0.675	0
-12.25	-0.6125	0.697	0
-12.25	-0.6125	0.719	0
-12.25	-0.6125	0.741	0
-12.25	-0.6125	0.763	0
-12.25	-0.6125	0.785	0
-12.25	-0.6125	0.807	0
